# pipestream-resources-v1	interval_ms=100
223	22216	296248	272166	272164	647284	647284	63	14	4096	80355328	-	-
224	22316	296248	272166	272164	649584	649584	63	14	4096	80617472	-	-
225	22416	296248	272166	272164	651876	651876	63	14	4096	80879616	-	-
226	22518	296248	272166	272164	654208	654208	63	14	4096	81141760	-	-
227	22618	296248	272166	272164	656504	656504	63	14	4096	81403904	-	-
228	22718	296248	272166	272164	658516	658516	63	17	4096	81633280	-	-
229	22818	296248	272166	272164	659728	659728	63	14	4096	81797120	-	-
230	22972	296248	272166	272164	644380	659848	62	14	4096	82518016	466410	heap:jstat
231	23018	296248	272166	272164	646712	659848	62	14	4096	82780160	-	-
232	23118	296248	272166	272164	649008	659848	62	14	4096	83042304	-	-
233	23218	296248	272166	272164	651304	659848	62	14	4096	83304448	-	-
234	23318	296248	272166	272164	655476	659848	62	14	4096	83566592	-	-
235	23418	296248	272166	272164	657008	659848	62	17	4096	83763200	-	-
236	23518	296248	272166	272164	659248	659848	62	14	4096	83959808	-	-
237	23619	296248	272166	272164	661540	661540	62	14	4096	84221952	-	-
238	23719	296248	272166	272164	663840	663840	62	14	4096	84484096	-	-
239	23819	296248	272166	272164	666172	666172	62	14	4096	84746240	-	-
240	23974	296248	272166	272164	672000	672000	62	14	4096	85630976	482794	heap:jstat
241	24019	296248	272166	272164	674300	674300	62	14	4096	85893120	-	-
242	24119	296248	272166	272164	676632	676632	62	14	4096	86155264	-	-
243	24219	296248	272166	272164	677528	677528	62	14	4096	86286336	-	-
244	24319	296248	272166	272164	679968	679968	62	14	4096	86581248	-	-
245	24419	296248	272166	272164	682564	682564	62	14	4096	87027712	-	-
246	24519	296248	272166	272164	686088	686088	62	14	4096	87584768	-	-
247	24619	296248	272166	272164	690440	690440	62	14	4096	88248320	-	-
248	24719	296248	272166	272164	695804	695804	62	14	4096	88576000	-	-
249	24819	296248	272166	272164	698636	698636	62	14	4096	88903680	-	-
250	24977	296248	272166	272164	702264	702264	62	19	4096	89460736	515562	heap:jstat
251	25019	296248	272166	272164	707160	707160	62	14	4096	89862144	-	-
252	25119	296248	272166	272164	709740	709740	62	14	4096	90124288	-	-
253	25219	296248	272166	272164	712284	712284	62	14	4096	90386432	-	-
254	25320	296248	272166	272164	714828	714828	62	14	4096	90648576	-	-
255	25420	296248	272166	272164	717412	717412	62	14	4096	90910720	-	-
256	25520	296248	272166	272164	719956	719956	62	14	4096	91172864	-	-
257	25620	296248	272166	272164	721072	721072	62	17	4096	91336704	-	-
258	25720	296248	272166	272164	723560	723560	62	14	4096	91566080	-	-
259	25820	296248	272166	272164	726364	726364	62	14	4096	91828224	-	-
260	25982	296248	272166	272164	728944	728944	62	14	4096	92090368	548330	heap:jstat
261	26020	296248	272166	272164	735888	735888	62	14	4096	92909568	-	-
262	26120	296248	272166	272164	738424	738424	62	14	4096	93171712	-	-
263	26220	296248	272166	272164	742200	742200	62	14	4096	93433856	-	-
264	26320	296248	272166	272164	734560	738484	62	14	4096	93597696	-	-
265	26420	296248	272166	272164	737068	738484	62	14	4096	93827072	-	-
266	26520	296248	272166	272164	739604	739604	62	14	4096	94089216	-	-
267	26620	296248	272166	272164	742140	742140	62	14	4096	94351360	-	-
268	26720	296248	272166	272164	744712	744712	62	14	4096	94613504	-	-
269	26820	296248	272166	272164	747248	747248	62	14	4096	94875648	-	-
270	26976	296248	272166	272164	749784	749784	62	14	4096	95137792	581098	heap:jstat
271	27021	296248	272166	272164	758920	758920	62	14	4096	95825920	-	-
272	27121	296248	272166	272164	761608	761608	62	14	4096	96022528	-	-
273	27221	296248	272166	272164	764180	764180	62	14	4096	96284672	-	-
274	27320	296248	272166	272164	766716	766716	62	14	4096	96546816	-	-
275	27421	296248	272166	272164	769252	769252	62	14	4096	96808960	-	-
276	27521	296248	272166	272164	771960	771960	62	14	4096	97071104	-	-
277	27621	296248	272166	272164	774496	774496	62	14	4096	97333248	-	-
278	27722	296248	272166	272164	777028	777028	62	14	4096	97595392	-	-
279	27821	296248	272166	272164	778572	778572	62	14	4096	97726464	-	-
280	27977	296248	272166	272164	781104	781104	62	14	4096	97988608	597482	heap:jstat
281	28021	296248	272166	272164	787688	787688	62	14	4096	98873344	-	-
282	28121	296248	272166	272164	790224	790224	62	14	4096	99135488	-	-
283	28221	296248	272166	272164	792760	792760	62	14	4096	99397632	-	-
284	28321	296248	272166	272164	795428	795428	62	14	4096	99692544	-	-
285	28422	296248	272166	272164	798424	798424	62	14	4096	100139008	-	-
286	28522	296248	272166	272164	800708	800708	62	14	4096	100581376	-	-
287	28621	296248	272166	272164	805328	805328	62	17	4096	101310464	-	-
288	28721	296248	272166	272164	808380	808380	62	17	4096	101638144	-	-
289	28822	296248	272166	272164	811348	811348	62	14	4096	101900288	-	-
290	28976	296248	272166	272164	814148	814148	62	14	4096	102162432	630250	heap:jstat
291	29022	296248	272166	272164	821864	821864	62	14	4096	103170048	-	-
292	29122	296248	272166	272164	824688	824688	62	14	4096	103432192	-	-
293	29222	296248	272166	272164	826340	826340	62	14	4096	103563264	-	-
294	29322	296248	272166	272164	829156	829156	62	14	4096	103825408	-	-
295	29422	296248	272166	272164	831940	831940	62	14	4096	104087552	-	-
296	29523	296248	272166	272164	834720	834720	62	14	4096	104349696	-	-
297	29623	296248	272166	272164	837548	837548	62	14	4096	104611840	-	-
298	29723	296248	272166	272164	840328	840328	62	14	4096	104873984	-	-
299	29823	296248	272166	272164	843112	843112	62	14	4096	105136128	-	-
300	29978	296248	272166	272164	844248	844248	62	14	4096	105267200	663018	heap:jstat
301	30023	296248	272166	272164	804992	842700	62	15	4096	105562112	-	-
302	30123	296248	272166	272164	828736	842700	62	14	4096	106348544	-	-
303	30223	296248	272166	272164	831520	842700	62	14	4096	106610688	-	-
304	30323	296248	272166	272164	834300	842700	62	14	4096	106872832	-	-
305	30423	296248	272166	272164	837124	842700	62	14	4096	107134976	-	-
306	30524	296248	272166	272164	839904	842700	62	14	4096	107397120	-	-
307	30624	296248	272166	272164	859016	859016	62	14	4096	107528192	-	-
308	30724	296248	272166	272164	861800	861800	62	14	4096	107790336	-	-
309	30824	296248	272166	272164	864584	864584	62	14	4096	108052480	-	-
310	30980	296248	272166	272164	867404	867404	62	14	4096	108314624	695786	heap:jstat
311	31024	296248	272166	272164	870192	870192	62	14	4096	108576768	-	-
312	31124	296248	272166	272164	877516	877516	62	14	4096	109461504	-	-
313	31224	296248	272166	272164	880340	880340	62	14	4096	109723648	-	-
314	31324	296248	272166	272164	881436	881436	62	14	4096	109854720	-	-
315	31425	296248	272166	272164	884260	884260	62	14	4096	110116864	-	-
316	31525	296248	272166	272164	887040	887040	62	14	4096	110379008	-	-
317	31626	296248	272166	272164	889828	889828	62	14	4096	110641152	-	-
318	31726	296248	272166	272164	892652	892652	62	14	4096	110903296	-	-
319	31826	296248	272166	272164	895436	895436	62	14	4096	111165440	-	-
320	31979	296248	272166	272164	898216	898216	62	14	4096	111427584	728554	heap:jstat
321	32026	296248	272166	272164	899896	899896	62	14	4096	111558656	-	-
322	32126	296248	272166	272164	907276	907276	62	14	4096	112574464	-	-
323	32226	296248	272166	272164	910096	910096	62	14	4096	112836608	-	-
324	32326	296248	272166	272164	912984	912984	62	14	4096	113131520	-	-
325	32426	296248	272166	272164	915868	915868	62	14	4096	113393664	-	-
326	32526	296248	272166	272164	919176	919176	64	14	4096	113840128	-	-
327	32626	296248	272166	272164	925700	925700	64	14	4096	114798592	-	-
328	32726	296248	272166	272164	927168	927168	64	14	4096	114995200	-	-
329	32826	296248	272166	272164	930584	930584	64	14	4096	115322880	-	-
330	32979	296248	272166	272164	933616	933616	64	14	4096	115585024	761322	heap:jstat
331	33027	296248	272166	272164	936684	936684	64	14	4096	115847168	-	-
332	33126	296248	272166	272164	991952	991952	66	14	4096	116854784	-	-
333	33227	296248	272166	272164	994980	994980	66	14	4096	117116928	-	-
334	33326	296248	272166	272164	996808	996808	66	14	4096	117256192	-	-
